,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,상의_옷깃,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,아우터_옷깃,아우터_서브색상,아우터_넥라인,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_서브색상,원피스_옷깃
924,552741,아방가르드,"하의, 상의",3,발목,블랙,,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,화이트,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
925,552742,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
926,552743,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
927,552744,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
928,552745,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
929,552748,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
930,552749,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
931,552750,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,"['우븐', '시폰']",['무지'],와이드,노멀,블랙,탑,,반팔,['메시'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
932,553190,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,,,,,,,,,,,,,,,,,,,,,,,,
933,553191,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,네이비,,,,,,,,,,,,,,,,,,,,,,,
934,553192,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,네이비,,,,,,,,,,,,,,,,,,,,,,,
935,553193,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,네이비,,,,,,,,,,,,,,,,,,,,,,,
936,553194,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,네이비,,,,,,,,,,,,,,,,,,,,,,,
937,553195,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,,,,,,,,,,,,,,,,,,,,,,,,
938,553196,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,네이비,,,,,,,,,,,,,,,,,,,,,,,
939,553197,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
940,553200,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
941,553201,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
942,553202,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
943,553203,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
944,553204,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
945,553205,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
946,553206,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,,,,,,,,,,,,,,,,,,,,,,,,
947,553207,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
948,553210,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
949,553211,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
950,553212,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],노멀,노멀,블랙,티셔츠,,긴팔,['우븐'],"['무지', '도트']",라운드넥,노멀,실버,,,,,,,,,,,,,,,,,,,,,,,
951,561193,아방가르드,"아우터, 하의, 상의",10,니렝스,,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,7부소매,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
952,561197,아방가르드,"아우터, 하의, 상의",10,니렝스,,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,7부소매,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
953,561198,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
954,561201,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
955,561214,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,,화이트,,,긴팔,,,,,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
956,561218,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
957,561222,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
958,561224,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
959,561225,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
960,561227,아방가르드,"아우터, 하의, 상의",10,니렝스,블랙,,조거팬츠,,['저지'],,와이드,롱,화이트,티셔츠,,긴팔,['저지'],,유넥,루즈,,,하프,,가디건,,,['저지'],,노멀,,,,,,,,,,,,,,
961,561235,아방가르드,"하의, 상의",3,니렝스,블랙,,팬츠,['셔링'],['저지'],,와이드,노멀,화이트,블라우스,"['리본', '셔링']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
962,561238,아방가르드,"하의, 상의",3,니렝스,블랙,,팬츠,['셔링'],['저지'],,와이드,노멀,화이트,블라우스,"['리본', '셔링']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
963,561243,아방가르드,"하의, 상의",3,니렝스,블랙,,팬츠,['셔링'],['저지'],,와이드,노멀,화이트,블라우스,"['리본', '셔링']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
964,561245,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
965,561246,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
966,561247,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
967,561248,아방가르드,"하의, 상의",3,니렝스,블랙,,팬츠,['셔링'],['저지'],,와이드,노멀,화이트,블라우스,"['리본', '셔링']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
968,561258,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
969,561261,아방가르드,"하의, 상의",3,미디,블랙,,조거팬츠,['셔링'],['저지'],,노멀,노멀,화이트,블라우스,"['퍼프', '리본']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
970,561263,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
971,561264,아방가르드,"하의, 상의",3,미디,블랙,,조거팬츠,['셔링'],['저지'],,노멀,노멀,화이트,블라우스,"['퍼프', '리본']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
972,561265,아방가르드,"하의, 상의",3,미디,블랙,,조거팬츠,['셔링'],['저지'],,노멀,노멀,화이트,블라우스,"['퍼프', '리본']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
973,561267,아방가르드,"하의, 상의",3,미디,블랙,,조거팬츠,['셔링'],['저지'],,노멀,노멀,화이트,블라우스,"['퍼프', '리본']",7부소매,['우븐'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
974,561268,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
975,561273,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
976,561275,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,그레이,,,,,,,,,,,,,미디,,드레스,['셔링'],,"['저지', '우븐']",['그래픽'],,노멀,,
977,561291,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,,,,,,,,,,,,,,미디,,드레스,,,['저지'],,,루즈,,
978,561292,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,,,,,,,,,,,,,,미디,,드레스,,,['저지'],,,루즈,,
979,561293,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,,,긴팔,,,,,,,,,,,,,,,,,,미디,,드레스,,,['저지'],,,루즈,,
980,561384,아방가르드,"하의, 상의",3,발목,그레이,,조거팬츠,,['우븐'],,와이드,롱,블랙,티셔츠,,긴팔,['저지'],,,노멀,,,,,,,,,,,,,,,,,,,,,,,,
981,561521,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
982,561522,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
983,561523,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
984,561524,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
985,561525,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
986,561526,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
987,561527,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
988,561528,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
989,561531,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
990,561532,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
991,561533,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
992,561534,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
993,561535,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
994,561536,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
995,561537,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
996,561538,아방가르드,"아우터, 하의, 상의",10,발목,,,팬츠,,['우븐'],,스키니,롱,블랙,티셔츠,['스트링'],캡,['저지'],,,노멀,,,하프,,베스트,,,['니트'],,노멀,,,,,,,,,,,,,,
997,563156,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
998,563157,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
999,563162,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
1000,563164,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
1001,563165,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
1002,563168,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
1003,563172,아방가르드,"하의, 상의",3,발목,블랙,,조거팬츠,,['우븐'],['무지'],루즈,노멀,그레이,티셔츠,['퍼프'],긴팔,"['니트', '시퀸/글리터']",['무지'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
1004,566303,아방가르드,"하의, 상의",3,발목,블랙,화이트,스커트,,['시폰'],['믹스'],루즈,노멀,블랙,블라우스,,긴팔,['시폰'],['그래픽'],,루즈,화이트,보우칼라,,,,,,,,,,,,,,,,,,,,,,
1005,566329,아방가르드,"하의, 상의",3,,네이비,,,,,,,노멀,네이비,블라우스,,긴팔,['시폰'],['그래픽'],,노멀,화이트,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
1006,566369,아방가르드,"원피스, 상의",5,,,,,,,,,롱,,탑,,,,['믹스'],라운드넥,노멀,,,,,,,,,,,,,,,화이트,,,반팔,,,,,블랙,
1007,570874,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1008,570875,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1009,570876,아방가르드,"하의, 상의",3,,블랙,,,,,,,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1010,570877,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1011,570878,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1012,570879,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1013,570880,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1014,570883,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1015,570884,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1016,570885,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1017,570886,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1018,570887,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1019,570888,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],루즈,노멀,블랙,티셔츠,,긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
