,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_넥라인,상의_서브색상,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃,하의_서브색상,원피스_옷깃
577,561494,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,['퍼트리밍'],7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
578,561495,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,['퍼트리밍'],7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
579,561496,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
580,561498,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
581,561502,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
582,561503,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
583,561505,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
584,561508,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],,스키니,,,,,,,,,,하프,그레이,코트,,"['퍼트리밍', '포켓']",7부소매,"['우븐', '스웨이드']",,루즈,,후드,,,,,,,,,,,,,,,
585,562029,웨스턴,"하의, 상의",3,미디,,스커트,['가죽'],['무지'],와이드,노멀,화이트,블라우스,,긴팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
586,562030,웨스턴,"하의, 상의",3,미디,,스커트,['가죽'],['무지'],와이드,노멀,화이트,블라우스,['포켓'],긴팔,['우븐'],['무지'],노카라,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
587,563071,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,['단추'],긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
588,563072,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
589,563073,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
590,563074,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,['단추'],긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
591,563078,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,['단추'],긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
592,563081,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
593,563082,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
594,563084,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
595,563086,웨스턴,"하의, 상의",3,,블랙,팬츠,['데님'],['무지'],스키니,롱,카키,셔츠,,긴팔,['린넨'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
596,569426,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
597,569427,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
598,569430,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
599,569431,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
600,569432,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
601,569433,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
602,569434,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
603,569435,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,블랙,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
604,569436,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,티셔츠,,,['저지'],['무지'],,노멀,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
605,569437,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
606,569440,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],루즈,,브라운,,,긴팔,,,,,노말,카키,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
607,569441,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
608,569442,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
609,569443,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
610,569444,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
611,569445,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],루즈,,블랙,,,긴팔,,,,,노말,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
612,585239,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,셔츠,"['띠', '리본', '포켓']",긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
613,585242,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,셔츠,"['띠', '리본', '포켓']",긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
614,585243,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,셔츠,"['띠', '리본', '포켓']",긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
615,585245,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
616,585246,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
617,585247,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,블랙,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
618,585248,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
619,585249,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
620,585252,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
621,585253,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
622,585254,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,,,
623,585255,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,,,
624,585256,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
625,585257,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
626,585258,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
627,585259,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,,셔츠,,,['우븐'],['무지'],,루즈,,블랙,,,,긴팔,,,,,,,,,,,,,,,,,,셔츠칼라,,
628,592092,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
629,592093,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
630,592094,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['데님'],['무지'],스키니,,블랙,티셔츠,,없음,['저지'],['레터링'],라운드넥,노멀,크롭,브라운,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],노멀,,,실버,,,,,,,,,,,,,,
631,592095,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['데님'],['무지'],스키니,,블랙,티셔츠,,없음,['저지'],['레터링'],라운드넥,노멀,크롭,브라운,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],노멀,,,실버,,,,,,,,,,,,,,
632,592096,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
633,592099,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
634,592100,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
635,592101,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
636,592102,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
637,592103,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['데님'],['무지'],스키니,,블랙,티셔츠,,없음,['저지'],['레터링'],라운드넥,노멀,크롭,브라운,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],노멀,,,실버,,,,,,,,,,,,,,
638,592104,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
639,592105,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
640,592106,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
641,592109,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['데님'],['무지'],스키니,,,,,,,,,,크롭,브라운,재킷,,,긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
642,597497,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
643,597498,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
644,597499,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
645,597500,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
646,597501,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
647,597504,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
648,597505,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
649,597506,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
650,597507,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
651,597508,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
652,597509,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
653,597510,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
654,597511,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,그레이,,,,,,,,,,,,,,
655,597514,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
656,597515,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
657,597516,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
658,597517,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
659,597518,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
660,597519,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
661,597520,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
662,597521,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
663,597524,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
664,597525,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
665,597526,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
666,597527,웨스턴,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,롱,블랙,블라우스,"['레이스업', '프릴']",긴팔,['우븐'],,브이넥,노멀,,,,,,,,,,,,화이트,,,,,,,,,,,,,,
667,607547,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],루즈,노멀,핑크,블라우스,,긴팔,['우븐'],['무지'],브이넥,루즈,,,,,,,,,,"['단추', '플레어']",,,,,,,,,,,,,,차이나칼라,,
668,607605,웨스턴,"아우터, 하의",4,미디,베이지,스커트,['니트'],['무지'],루즈,,,,,,,,,,롱,브라운,재킷,테일러드칼라,"['단추', '슬릿', '포켓']",긴팔,['스웨이드'],['무지'],루즈,,,,,,,,,,,,,,,,,
669,607608,웨스턴,"아우터, 하의",4,미디,베이지,스커트,['니트'],['무지'],루즈,,,,,,,,,,롱,브라운,재킷,테일러드칼라,"['단추', '슬릿', '포켓']",긴팔,['스웨이드'],['무지'],루즈,,,,,,,,,,,,,,,,,
670,607609,웨스턴,"아우터, 하의",4,미디,베이지,스커트,['니트'],['무지'],루즈,,,,,,,,,,롱,브라운,재킷,테일러드칼라,"['단추', '슬릿', '포켓']",긴팔,['스웨이드'],['무지'],루즈,,,,,,,,,,,,,,,,,
671,607610,웨스턴,"아우터, 하의",4,미디,베이지,스커트,['니트'],['무지'],루즈,,,,,,,,,,롱,브라운,재킷,테일러드칼라,"['단추', '슬릿', '포켓']",긴팔,['스웨이드'],['무지'],루즈,,,,,,,,,,,,,,,,,
672,607649,웨스턴,"아우터, 하의",4,미디,베이지,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,테일러드칼라,"['포켓', '지퍼', '드롭숄더']",긴팔,['가죽'],['무지'],루즈,['롤업'],브이넥,,,,,,,,,,,,,,,
673,607650,웨스턴,"아우터, 하의",4,미디,베이지,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,테일러드칼라,"['포켓', '지퍼', '드롭숄더']",긴팔,['가죽'],['무지'],루즈,['롤업'],브이넥,,,,,,,,,,,,,,,
674,607653,웨스턴,"아우터, 하의",4,미디,베이지,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,테일러드칼라,"['포켓', '지퍼', '드롭숄더']",긴팔,['가죽'],['무지'],루즈,['롤업'],브이넥,,,,,,,,,,,,,,,
675,607675,웨스턴,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,셔츠칼라,"['단추', '포켓']",긴팔,['가죽'],['무지'],노멀,['플리츠'],라운드넥,,,,,,,,,,,,,,,
676,607678,웨스턴,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,노말,카키,재킷,셔츠칼라,"['단추', '포켓']",긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
677,607679,웨스턴,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,노말,카키,재킷,셔츠칼라,"['단추', '포켓']",긴팔,['가죽'],['무지'],노멀,,라운드넥,,,,,,,,,,,,,,,
678,607680,웨스턴,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,셔츠칼라,"['단추', '포켓']",긴팔,['가죽'],['무지'],노멀,['플리츠'],라운드넥,,,,,,,,,,,,,,,
679,607681,웨스턴,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],루즈,,,,,,,,,,노말,카키,재킷,,"['단추', '포켓']",긴팔,['가죽'],['무지'],노멀,['플리츠'],,,,,,,,,,,,,,,,
