,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_프린트,아우터_넥라인,아우터_핏,원피스_기장,원피스_카테고리,원피스_프린트,원피스_핏,원피스_색상,원피스_소매기장,하의_기장,하의_색상,하의_카테고리,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_소재,아우터_소재,하의_디테일,하의_서브색상,상의_서브색상,아우터_서브색상,아우터_옷깃,원피스_디테일,원피스_소재,원피스_넥라인,상의_옷깃,원피스_서브색상,원피스_옷깃
3644,1311772,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3645,1311773,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3646,1311774,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3647,1311775,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3648,1311800,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3649,1311801,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3650,1311802,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3651,1311803,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3652,1311804,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3653,1311805,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,그레이,스커트,['무지'],루즈,롱,그레이,후드티,,긴팔,['저지'],,후드,루즈,['저지'],,['슬릿'],,,,,,,,,,
3654,1311941,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3655,1311945,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3656,1311948,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3657,1311949,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3658,1311950,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3659,1311951,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3660,1311952,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3661,1311953,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['무지'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
3662,1311954,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['무지'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
3663,1311955,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['무지'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
3664,1311958,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3665,1311959,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3666,1311960,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3667,1311962,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['레터링'],루즈,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3668,1311963,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
3669,1311964,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3670,1311965,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3671,1311970,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
3672,1311971,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3673,1311972,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3674,1311973,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3675,1311974,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3676,1311975,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,조거팬츠,['레터링'],노멀,롱,라벤더,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
3677,1312223,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,롱,화이트,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],유넥,루즈,['저지'],,,,,,,,,,,,
3678,1312224,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,롱,화이트,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],유넥,루즈,['저지'],,,,,,,,,,,,
3679,1312225,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,롱,화이트,티셔츠,['드롭숄더'],긴팔,['저지'],['무지'],유넥,루즈,['저지'],,,,,,,,,,,,
3680,1315048,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3681,1315049,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3682,1315052,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3683,1315053,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3684,1315054,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3685,1315055,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3686,1315058,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3687,1315059,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3688,1315060,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],,화이트,,,,,,테일러드칼라,,
3689,1315062,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3690,1315064,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3691,1315065,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3692,1315068,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3693,1315069,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3694,1315070,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3695,1315071,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,['프릴'],긴팔,['저지'],['무지'],,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,,,
3696,1315078,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,['프릴'],긴팔,['저지'],['무지'],,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,,,
3697,1315079,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,['프릴'],긴팔,['저지'],['무지'],,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,,,
3698,1315080,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,['프릴'],긴팔,['저지'],['무지'],,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,,,
3699,1315081,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,['프릴'],긴팔,['저지'],['무지'],,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,,,
3700,1315082,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3701,1315083,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3702,1315091,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,팬츠,['무지'],노멀,노멀,그레이,블라우스,"['단추', '포켓', '프릴']",긴팔,['저지'],['무지'],브이넥,노멀,['저지'],,['프릴'],화이트,화이트,,,,,,테일러드칼라,,
3703,1315679,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3704,1315680,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3705,1315681,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3706,1315684,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3707,1315685,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3708,1315686,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],,루즈,['시폰'],,,,,,,,,,,,
3709,1315687,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3710,1315689,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3711,1315690,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3712,1315691,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3713,1315692,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3714,1315695,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3715,1315696,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3716,1315697,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3717,1315698,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3718,1315699,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,화이트,팬츠,['무지'],루즈,롱,그린,블라우스,['플리츠'],7부소매,['실크'],['무지'],라운드넥,루즈,['시폰'],,,,,,,,,,,,
3719,1320751,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,조거팬츠,['무지'],노멀,노멀,그레이,티셔츠,['포켓'],긴팔,['저지'],['무지'],브이넥,루즈,['저지'],,,,,,,,,,셔츠칼라,,
3720,1320752,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,조거팬츠,['무지'],노멀,노멀,그레이,티셔츠,['포켓'],긴팔,['저지'],['무지'],브이넥,루즈,['저지'],,,,,,,,,,셔츠칼라,,
3721,1320753,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,조거팬츠,['무지'],노멀,노멀,그레이,티셔츠,['포켓'],긴팔,['저지'],['무지'],브이넥,루즈,['저지'],,,,,,,,,,셔츠칼라,,
3722,1320762,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,조거팬츠,['무지'],노멀,노멀,그레이,티셔츠,['포켓'],긴팔,['저지'],['무지'],브이넥,루즈,['저지'],,,,,,,,,,셔츠칼라,,
3723,1320946,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,그레이,,,,롱,그레이,탑,"['지퍼', '포켓']",긴팔,['우븐'],['무지'],후드,루즈,,,,,,,,,,,,,
3724,1321751,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3725,1321752,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3726,1321753,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3727,1321754,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3728,1321755,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3729,1321756,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3730,1321757,스포티,"아우터, 하의",4,크롭,실버,짚업,,긴팔,['무지'],후드,노멀,,,,,,,,네이비,,,,,,,,,,,,,,['저지'],,,,,,,,,,,
3731,1321758,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3732,1321764,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3733,1321766,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3734,1321767,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3735,1321768,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
3736,1321771,스포티,"아우터, 하의",4,크롭,실버,짚업,['스트링'],긴팔,['무지'],후드,노멀,,,,,,,발목,네이비,청바지,['무지'],노멀,,,,,,,,,,['데님'],['저지'],,,,,,,,,,,
