,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,상의_기장,하의_서브색상,하의_디테일,상의_넥라인,원피스_색상,원피스_서브색상,원피스_소매기장,아우터_옷깃,아우터_서브색상,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
1854,787974,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1855,787975,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1856,787978,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1857,787979,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1858,787980,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1859,787981,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1860,787982,히피,"아우터, 하의, 상의",10,미니,,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['저지'],['무지'],노멀,롱,카키,가디건,,반팔,,['스트라이프'],,루즈,,,,라운드넥,,,,,블랙,,,,,,,,
1861,787989,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1862,787990,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1863,787991,히피,"아우터, 하의, 상의",10,미니,,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1864,787992,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1865,787993,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1866,787994,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1867,787995,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1868,787998,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1869,787999,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1870,788000,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1871,788001,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1872,788002,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1873,788003,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1874,788004,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1875,788005,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1876,788008,히피,"아우터, 하의, 상의",10,미니,,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1877,788009,히피,"아우터, 하의, 상의",10,미니,,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1878,788010,히피,"아우터, 하의, 상의",10,미니,,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1879,788014,히피,"아우터, 하의, 상의",10,미니,,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1880,788015,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1881,788018,히피,"아우터, 하의, 상의",10,미니,화이트,팬츠,,['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,롱,네이비,가디건,,7부소매,,['믹스'],,노멀,,,,라운드넥,,,,,골드,,,,,,,,
1882,788019,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1883,788021,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1884,788022,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1885,788023,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1886,788024,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1887,788025,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1888,788029,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1889,788030,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1890,788031,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1891,788032,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1892,788033,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1893,788034,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1894,788035,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1895,788038,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1896,788039,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1897,788040,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1898,788041,히피,"아우터, 하의, 상의",10,미니,,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1899,788042,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1900,788043,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1901,788044,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1902,788045,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1903,788048,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1904,788049,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,,['무지'],노멀,맥시,골드,가디건,,긴팔,,['믹스'],,루즈,,,,라운드넥,,,,,그레이,,,,,,,,
1905,788529,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1906,788530,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1907,788531,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1908,788532,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1909,788533,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1910,788534,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1911,788535,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1912,788536,히피,"아우터, 하의",4,미니,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,맥시,블랙,가디건,,7부소매,['시폰'],['믹스'],,노멀,,,,,,,,,화이트,,,,,,,,
1913,788586,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1914,788589,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1915,788590,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1916,788591,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1917,788592,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1918,788593,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1919,788594,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1920,788595,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],스키니,브라운,,니트웨어,,,긴팔,['니트'],['무지'],루즈,,,,,,,,,,롱,,,유넥,,,,,,,,,,,,,
1921,789124,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1922,789125,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1923,789126,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1924,789127,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1925,789128,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1926,789131,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1927,789134,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1928,789135,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1929,789136,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1930,789137,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1931,789138,히피,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],와이드,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1932,789141,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1933,789142,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1934,789143,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1935,789144,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1936,789145,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '스트링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
1937,789146,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '셔링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,,,,,,,,,,,,,,
1938,789147,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '셔링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,,,,,,,,,,,,,,
1939,789148,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '셔링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,,,,,,,,,,,,,,
1940,789151,히피,"하의, 상의",3,,블루,,,,,화이트,,블라우스,,"['퍼프', '레이스', '셔링']",긴팔,"['시폰', '레이스']",['무지'],루즈,,,,,,,,,,노멀,,,,,,,,,,,,,,,,
1941,789376,히피,"하의, 상의",3,미디,블랙,팬츠,['우븐'],['무지'],스키니,네이비,브라운,블라우스,,"['셔링', '프릴', '러플']",긴팔,['우븐'],['플로럴'],루즈,,,,,,,,,,노멀,,['디스트로이드'],오프숄더,,,,,,,,,,,,,
1942,789377,히피,"하의, 상의",3,미디,블랙,팬츠,['우븐'],['무지'],스키니,네이비,브라운,블라우스,,"['셔링', '프릴', '러플']",긴팔,['우븐'],['플로럴'],루즈,,,,,,,,,,노멀,,['디스트로이드'],오프숄더,,,,,,,,,,,,,
