,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_서브색상,상의_기장,상의_디테일,상의_넥라인,하의_서브색상,하의_디테일,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_서브색상,아우터_옷깃,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_기장,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃
1782,521644,레트로,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,폴로칼라,반팔,['저지'],['무지'],타이트,,,"['단추', '플리츠']",,,"['포켓', '버클']",,,,,,,,,,,,,,,,,,,,,,
1783,521647,레트로,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,폴로칼라,반팔,['저지'],['무지'],타이트,,,"['단추', '플리츠']",,,"['포켓', '버클']",,,,,,,,,,,,,,,,,,,,,,
1784,521648,레트로,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,폴로칼라,반팔,['저지'],['무지'],타이트,,,"['단추', '플리츠']",,,"['포켓', '버클']",,,,,,,,,,,,,,,,,,,,,,
1785,521650,레트로,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,폴로칼라,반팔,['저지'],['무지'],타이트,,,"['단추', '플리츠']",,,"['포켓', '버클']",,,,,,,,,,,,,,,,,,,,,,
1786,521651,레트로,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],루즈,오렌지,,,반팔,,,,,,,,,"['포켓', '버클']",,,,,,,,,,,,,,,,,,,,,,
1787,526134,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1788,526135,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1789,526136,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1790,526137,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1791,526140,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1792,526141,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1793,526142,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1794,526143,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
1795,526144,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
1796,526145,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1797,526146,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1798,526147,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1799,526150,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
1800,526151,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1801,526152,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1802,526153,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1803,526155,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1804,526156,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1805,526157,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1806,526158,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1807,526161,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1808,526162,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1809,526163,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
1810,526164,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
1811,526165,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1812,526166,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1813,526167,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1814,526168,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1815,526171,레트로,"하의, 상의",3,,스카이블루,,,,,그린,티셔츠,,긴팔,['저지'],"['그래픽', '스트라이프']",노멀,화이트,,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
1816,526515,레트로,"아우터, 상의",2,,,,,,,,티셔츠,,,['저지'],['무지'],,,,,라운드넥,,,크롭,블랙,재킷,['싱글브레스티드'],긴팔,,['하운즈\xa0투스'],,노멀,화이트,테일러드칼라,,,,,,,,,,,
1817,526521,레트로,"아우터, 상의",2,,,,,,,,티셔츠,,,['저지'],['무지'],,,,,라운드넥,,,크롭,블랙,재킷,['싱글브레스티드'],긴팔,,['하운즈\xa0투스'],,노멀,화이트,테일러드칼라,,,,,,,,,,,
1818,527174,레트로,"하의, 상의",3,미디,블랙,스커트,['벨벳'],['무지'],노멀,화이트,티셔츠,,7부소매,['저지'],['레터링'],루즈,블랙,,['드롭숄더'],라운드넥,,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
1819,527175,레트로,"하의, 상의",3,미디,블랙,스커트,['벨벳'],['무지'],노멀,화이트,티셔츠,,긴팔,['저지'],['레터링'],루즈,블랙,,['드롭숄더'],라운드넥,,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
1820,527181,레트로,"하의, 상의",3,미디,블랙,스커트,['벨벳'],['무지'],노멀,화이트,티셔츠,,7부소매,['저지'],['레터링'],루즈,블랙,,['드롭숄더'],라운드넥,,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
1821,527184,레트로,"하의, 상의",3,미디,블랙,스커트,['벨벳'],['무지'],노멀,화이트,티셔츠,,7부소매,['저지'],['무지'],루즈,,,['드롭숄더'],,,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
1822,527640,레트로,"하의, 상의",3,미디,스카이블루,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,,캡,['니트'],['무지'],루즈,,노멀,['니트꽈베기'],브이넥,,['롤업'],,,,,,,,,,,,,,,,,,,,,,
1823,527644,레트로,"하의, 상의",3,미디,스카이블루,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,,캡,['니트'],['무지'],루즈,,노멀,['니트꽈베기'],브이넥,,['롤업'],,,,,,,,,,,,,,,,,,,,,,
1824,527651,레트로,"하의, 상의",3,미디,스카이블루,청바지,['데님'],['무지'],루즈,오렌지,니트웨어,,캡,['니트'],['무지'],루즈,,노멀,['니트꽈베기'],브이넥,,['롤업'],,,,,,,,,,,,,,,,,,,,,,
1825,527888,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,"['롤업', '단추']",라운드넥,,,크롭,브라운,베스트,['니트꽈베기'],캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1826,527889,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,"['롤업', '단추']",라운드넥,,,크롭,브라운,베스트,['니트꽈베기'],캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1827,527893,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,"['롤업', '단추']",라운드넥,,,크롭,브라운,베스트,['니트꽈베기'],캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1828,527896,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],벨보텀,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,"['롤업', '단추']",라운드넥,,,크롭,브라운,베스트,['니트꽈베기'],캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1829,527903,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],벨보텀,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,['롤업'],,,,크롭,브라운,베스트,"['니트꽈베기', '슬릿']",캡,['니트'],['무지'],,루즈,,,,,,,,,,,,,
1830,527904,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,노멀,"['롤업', '단추']",라운드넥,,,크롭,브라운,베스트,['니트꽈베기'],캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1831,527905,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,,노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1832,527906,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,,노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1833,527907,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1834,527908,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,,노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1835,527909,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1836,527910,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1837,527913,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],,,,노말,베이지,베스트,,민소매,['니트'],['무지'],,노멀,,,,,,,,,,,,,
1838,527914,레트로,"아우터, 하의, 상의",10,미디,블루,청바지,['데님'],['무지'],노멀,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],,노멀,,,,,,,,,,,,,
1839,527915,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,,노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1840,527916,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,노멀,['드롭숄더'],라운드넥,,,노말,베이지,베스트,,민소매,['니트'],['무지'],브이넥,노멀,,,,,,,,,,,,,
1841,527940,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1842,527943,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1843,527944,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,노말,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1844,527945,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1845,527946,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1846,527947,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1847,527948,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1848,527949,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1849,527950,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1850,527953,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1851,527954,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1852,527955,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1853,527956,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1854,527957,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1855,527958,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1856,527959,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1857,527960,레트로,"아우터, 상의",2,,,,,,,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,하프,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1858,527963,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,노말,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1859,527964,레트로,"아우터, 하의, 상의",10,,,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['저지'],['무지'],루즈,,,['드롭숄더'],라운드넥,,,노말,오렌지,베스트,,캡,['니트'],['무지'],브이넥,루즈,,,,,,,,,,,,,
1860,527989,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1861,527990,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1862,527993,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1863,527994,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1864,527995,레트로,"아우터, 하의, 상의",10,발목,블랙,청바지,['데님'],['무지'],노멀,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1865,527999,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1866,528000,레트로,"아우터, 하의, 상의",10,발목,블랙,청바지,['데님'],['무지'],노멀,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,['롤업'],노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
1867,528003,레트로,"아우터, 상의",2,,,,,,,화이트,셔츠,,긴팔,['우븐'],['무지'],루즈,,롱,"['드롭숄더', '퍼프', '단추']",,,,노말,베이지,베스트,,민소매,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,
