,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,하의_디테일,아우터_서브색상,아우터_디테일,아우터_넥라인,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_넥라인,상의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,상의_프린트,상의_옷깃,상의_서브색상,하의_서브색상,원피스_넥라인,원피스_서브색상,원피스_옷깃
3100,578275,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3101,578278,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3102,578279,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3103,578280,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3104,578281,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3105,578282,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3106,578283,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3107,578284,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,루즈,['디스트로이드'],,,,롱,라벤더,셔츠,,긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
3108,579990,톰보이,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,노멀,화이트,티셔츠,,반팔,['저지'],유넥,루즈,,,,,,,,,['무지'],,,,,,
3109,579991,톰보이,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,노멀,화이트,티셔츠,,반팔,['저지'],유넥,루즈,,,,,,,,,['무지'],,,,,,
3110,579992,톰보이,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,노멀,화이트,티셔츠,,반팔,['저지'],유넥,루즈,,,,,,,,,['무지'],,,,,,
3111,579993,톰보이,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,노멀,화이트,티셔츠,,반팔,['저지'],유넥,루즈,,,,,,,,,['무지'],,,,,,
3112,582997,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3113,582998,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3114,582999,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3115,583000,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3116,583001,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3117,583002,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3118,583003,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3119,583006,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3120,583007,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3121,583008,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3122,583009,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3123,583010,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3124,583011,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,긴팔,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3125,583012,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,7부소매,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3126,583013,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,롱,브라운,셔츠,,7부소매,['스웨이드'],,루즈,,,,,,,,,['무지'],,,,,,
3127,583016,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,,그레이,,,긴팔,,,,,,,,,,,,,,,,,,
3128,583017,톰보이,"하의, 상의",3,,,,,,,,,발목,네이비,,['데님'],['무지'],와이드,,,,,,그레이,,,긴팔,,,,,,,,,,,,,,,,,,
3129,583061,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3130,583062,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3131,583063,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3132,583066,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3133,583067,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3134,583068,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3135,583069,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3136,583070,톰보이,"아우터, 하의",4,하프,화이트,짚업,,긴팔,['패딩'],,루즈,발목,그레이,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,,,,,,,,,,,,,,,,,,,,,,
3137,583646,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['포켓', '단추', '슬릿']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3138,583647,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['포켓', '단추', '슬릿']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3139,583650,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['포켓', '단추', '슬릿']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3140,583702,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['단추', '포켓']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3141,583703,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['단추', '포켓']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3142,583704,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['단추', '포켓']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3143,583705,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],,스키니,,,,,롱,블랙,셔츠,"['단추', '포켓']",긴팔,['우븐'],,노멀,,,,,,,,,,셔츠칼라,,,,,
3144,583706,톰보이,"원피스, 상의",5,,,,,,,,,,,,,,,,,,,,블랙,,,긴팔,,,,니렝스,,드레스,"['포켓', '단추']",,['우븐'],,노멀,,,,,,,셔츠칼라
3145,584683,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,스카이블루,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,카키,,,,
3146,584684,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,스카이블루,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,카키,,,,
3147,584685,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,스카이블루,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,카키,,,,
3148,584686,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3149,584687,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3150,584688,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3151,584689,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3152,584692,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],,스카이블루,,,,
3153,584693,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3154,584694,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3155,584695,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,라벤더,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,그레이,,,,
3156,584696,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3157,584697,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3158,584698,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3159,584699,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,노멀,그레이,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
3160,594653,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3161,594654,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3162,594657,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3163,594658,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3164,594659,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3165,594660,톰보이,"아우터, 하의",4,롱,블랙,재킷,,긴팔,['우븐'],['무지'],루즈,발목,네이비,청바지,['데님'],['무지'],벨보텀,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3166,594662,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3167,594663,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3168,594664,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3169,594667,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3170,594668,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,,노카라,,,,,,,,,,,,,,,,,,,,,,,
3171,594669,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블루,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,594670,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블루,,,,,,,,노카라,,,,,,,,,,,,,,,,,,,,,,,
3173,594671,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블루,,,,,,,,노카라,,,,,,,,,,,,,,,,,,,,,,,
3174,594672,톰보이,"아우터, 하의",4,롱,블랙,재킷,,긴팔,['우븐'],['무지'],루즈,발목,네이비,청바지,['데님'],['무지'],벨보텀,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3175,594673,톰보이,"아우터, 하의, 상의",10,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,발목,네이비,팬츠,['데님'],['무지'],와이드,,,,노카라,,그레이,,,없음,,,,,,,,,,,,,,,,,,
3176,594674,톰보이,"아우터, 하의, 상의",10,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,발목,네이비,팬츠,['데님'],['무지'],와이드,,,,노카라,,그레이,,,없음,,,,,,,,,,,,,,,,,,
3177,594677,톰보이,"아우터, 상의",2,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,,,,,,,,,노카라,,그레이,,,없음,,,,,,,,,,,,,,,,,,
3178,594678,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3179,594679,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3180,594680,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],노멀,,네이비,,,,,,,['드롭숄더'],노카라,,,,,,,,,,,,,,,,,,,,,,,
3181,594681,톰보이,"아우터, 상의",2,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,,,,,,,,,노카라,,그레이,,,없음,,,,,,,,,,,,,,,,,,
3182,594682,톰보이,"아우터, 하의, 상의",10,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,발목,네이비,팬츠,['데님'],['무지'],와이드,,,,노카라,,그레이,,,없음,,,,,,,,,,,,,,,,,,
3183,594781,톰보이,"아우터, 하의, 상의",10,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,['드롭숄더'],,,블랙,,,긴팔,,,,,,,,,,,,,,화이트,,,,
3184,594783,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3185,594784,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3186,594787,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3187,594788,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3188,594789,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3189,594790,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3190,594791,톰보이,"아우터, 하의",4,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,,블랙,,,,,,,['드롭숄더'],,,,,,,,,,,,,,,,,,,,,,,,
3191,594797,톰보이,"아우터, 하의, 상의",10,롱,블랙,코트,,긴팔,['울/캐시미어'],['무지'],루즈,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,['드롭숄더'],,,블랙,,,긴팔,,,,,,,,,,,,,,,,,,
3192,594798,톰보이,"아우터, 하의, 상의",10,롱,,코트,,,['울/캐시미어'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],와이드,,,['드롭숄더'],,,블랙,,,긴팔,,,,,,,,,,,,,,,,,,
3193,597528,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3194,597529,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3195,597530,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3196,597531,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3197,597534,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3198,597535,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3199,597536,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3200,597537,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3201,597538,톰보이,"하의, 상의",3,,,,,,,,,발목,,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3202,597539,톰보이,"하의, 상의",3,,,,,,,,,발목,,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
3203,597540,톰보이,"하의, 상의",3,,,,,,,,,발목,,청바지,['데님'],,와이드,"['디스트로이드', '롤업']",,,,노멀,네이비,셔츠,['포켓'],긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,민트,,,,
