,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_옷깃,아우터_넥라인,상의_기장,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃
933,326260,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,브라운,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
934,326261,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,브라운,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
935,326262,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,브라운,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
936,326263,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,브라운,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
937,326264,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
938,326265,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
939,326268,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
940,326270,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
941,326271,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
942,326272,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,카키,점퍼,"['포켓', '디스트로이드']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,,,,,,,,,,,,
943,326984,밀리터리,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,블랙,,,,,,,,,,,
944,326990,밀리터리,"아우터, 하의",4,미디,블랙,,스커트,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,['슬릿'],셔츠칼라,브이넥,,블랙,,,,,,,,,,,
945,326994,밀리터리,"아우터, 하의",4,미디,블랙,,스커트,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,['슬릿'],셔츠칼라,브이넥,,블랙,,,,,,,,,,,
946,326995,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,블랙,,,,,,,,,,,
947,326997,밀리터리,"아우터, 하의, 상의",10,미디,블랙,,스커트,['우븐'],['무지'],노멀,베이지,,,,없음,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,['슬릿'],셔츠칼라,브이넥,,블랙,,,,,,,,,,,
948,326998,밀리터리,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,하프,카키,코트,"['포켓', '단추']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,브이넥,,블랙,,,,,,,,,,,
949,3400,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,니트웨어,,없음,['니트'],['무지'],라운드넥,타이트,하프,브라운,재킷,['포켓'],긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
950,3401,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,니트웨어,,없음,['니트'],['무지'],라운드넥,타이트,하프,브라운,재킷,['포켓'],긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
951,3402,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,니트웨어,,없음,['니트'],['무지'],라운드넥,타이트,하프,브라운,재킷,['포켓'],긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
952,3407,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,재킷,['포켓'],긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
953,3413,밀리터리,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['데님'],['무지'],노멀,브라운,블랙,,,긴팔,,,,,하프,,재킷,"['자수', '포켓', '지퍼']",,['우븐'],['레터링'],노멀,,,,,,,,,,,,,,,,
954,345153,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],와이드,베이지,,티셔츠,,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,
955,345157,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],와이드,베이지,,티셔츠,,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,
956,345159,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],와이드,베이지,,티셔츠,,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,
957,345162,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],와이드,그린,,,,긴팔,,,,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,
958,3482,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,카키,짚업,['지퍼'],긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
959,3483,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,카키,짚업,,긴팔,['우븐'],['무지'],노멀,,차이나칼라,,,,,,,,,,,,,,
960,353921,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,재킷,"['포켓', '셔링']",긴팔,['우븐'],['무지'],루즈,['비대칭'],,후드,,,,,,,,,,,,,
961,354675,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,,,하프,카키,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
962,354677,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,블랙,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
963,354680,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,,,하프,카키,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
964,354682,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,블랙,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
965,354685,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,,,하프,카키,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
966,354688,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,블랙,점퍼,"['지퍼', '포켓', '퀄팅']",긴팔,['패딩'],['무지'],루즈,,숄칼라,라운드넥,,,,,,,,,,,,,
967,354698,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],['무지'],노멀,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,블랙,재킷,"['포켓', '지퍼']",긴팔,['우븐'],['무지'],루즈,['포켓'],,라운드넥,노멀,,,,,,,,,,,,
968,354699,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],['무지'],노멀,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,블랙,재킷,"['포켓', '지퍼']",긴팔,['우븐'],['무지'],루즈,['포켓'],,라운드넥,노멀,,,,,,,,,,,,
969,354729,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,패딩,"['스트링', '포켓']",긴팔,['패딩'],['카무플라쥬'],루즈,['롤업'],,후드,,그레이,,,,,,,,,,,
970,354732,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,패딩,"['스트링', '포켓']",긴팔,['패딩'],['카무플라쥬'],루즈,['롤업'],,후드,,그레이,,,,,,,,,,,
971,363200,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,민트,짚업,"['스트링', '포켓', '지퍼']",긴팔,['우븐'],['무지'],루즈,"['스트링', '셔링', '포켓']",,노카라,,,,,,,,,,,,,
972,366580,밀리터리,"아우터, 하의",4,발목,네이비,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,네이비,점퍼,"['퍼트리밍', '포켓', '스트링']",긴팔,['우븐'],['무지'],노멀,,,,,베이지,,,,,,,,,,,
973,366719,밀리터리,"아우터, 하의",4,발목,,,팬츠,['코듀로이'],['무지'],노멀,,,,,,,,,,롱,베이지,패딩,"['띠', '버클', '포켓', '퍼트리밍']",긴팔,['패딩'],['무지'],노멀,['롤업'],,,,브라운,,,,,,,,,,,
974,366720,밀리터리,"아우터, 하의",4,발목,,,팬츠,['코듀로이'],['무지'],노멀,,,,,,,,,,롱,베이지,패딩,"['띠', '버클', '포켓', '퍼트리밍']",긴팔,['패딩'],['무지'],노멀,['롤업'],,,,브라운,,,,,,,,,,,
975,366721,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],['무지'],와이드,,,니트웨어,,,['니트'],['무지'],터틀넥,노멀,롱,베이지,패딩,"['포켓', '퍼트리밍']",긴팔,['패딩'],['무지'],노멀,['롤업'],,,,브라운,,,,,,,,,,,
976,366723,밀리터리,"아우터, 하의",4,발목,,,팬츠,['코듀로이'],['무지'],노멀,,,,,,,,,,롱,베이지,패딩,"['띠', '버클', '포켓', '퍼트리밍']",긴팔,['패딩'],['무지'],노멀,['롤업'],,,,브라운,,,,,,,,,,,
977,366769,밀리터리,"아우터, 하의",4,발목,베이지,,스커트,['니트'],['무지'],와이드,,,,,,,,,,하프,핑크,패딩,"['퍼트리밍', '포켓']",긴팔,['패딩'],['무지'],노멀,,,,,베이지,,,,,,,,,,,
978,367132,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],['무지'],노멀,,,니트웨어,['단추'],,['니트'],['무지'],브이넥,노멀,롱,그레이,점퍼,['퀄팅'],긴팔,['패딩'],['무지'],루즈,,셔츠칼라,,,,,,,,,,,,,,
979,367133,밀리터리,"아우터, 하의, 상의",10,발목,,,팬츠,['우븐'],['무지'],노멀,,,블라우스,['단추'],,['시폰'],['무지'],브이넥,노멀,롱,그레이,점퍼,['퀄팅'],긴팔,['패딩'],['무지'],루즈,,셔츠칼라,,,,,,,,,,,,,,
980,367140,밀리터리,"아우터, 하의, 상의",10,발목,핑크,,팬츠,['우븐'],['무지'],노멀,,,블라우스,['단추'],,['시폰'],['무지'],브이넥,노멀,롱,그레이,점퍼,['퀄팅'],긴팔,['패딩'],['무지'],루즈,,셔츠칼라,,,,,,,,,,,,,,
981,367283,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,블랙,점퍼,"['레이스', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,,,화이트,,,,,,,,,,,
982,367309,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,그레이,점퍼,,긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
983,367310,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,그레이,점퍼,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
984,367314,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,그레이,점퍼,,긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
985,367752,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],브이넥,노멀,하프,민트,점퍼,['스트링'],긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
986,367916,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
987,367917,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
988,367918,밀리터리,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['우븐'],['무지'],노멀,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
989,367920,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
990,367921,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
991,367922,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
992,367925,밀리터리,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,롱,블랙,점퍼,"['스트링', '지퍼']",긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
993,368415,밀리터리,"아우터, 하의",4,발목,스카이블루,,청바지,['데님'],,노멀,,,,,,,,,,노말,그레이,점퍼,"['단추', '롤업', '포켓']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,,,,,,,,,,
994,368418,밀리터리,"아우터, 하의",4,발목,스카이블루,,청바지,['데님'],,노멀,,,,,,,,,,노말,그레이,점퍼,"['단추', '롤업', '포켓']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,,,,,,,,,,
995,370284,밀리터리,"아우터, 하의",4,,베이지,,,,,,,,,,,,,,,하프,그린,점퍼,"['패치워크', '포켓']",긴팔,['우븐'],"['무지', '레터링']",루즈,,,,,,,,,,,,,,,,
996,370287,밀리터리,"아우터, 하의",4,발목,베이지,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,하프,그린,점퍼,"['패치워크', '포켓']",긴팔,['우븐'],"['무지', '레터링']",루즈,,,,,,,,,,,,,,,,
997,370288,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,['셔링'],,['저지'],"['무지', '레터링']",라운드넥,노멀,하프,카키,점퍼,"['지퍼', '패치워크', '포켓']",긴팔,['우븐'],['무지'],루즈,,,,노멀,,,,,,,,,,,,
998,370289,밀리터리,"아우터, 하의",4,발목,베이지,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,하프,그린,점퍼,"['패치워크', '포켓']",긴팔,['우븐'],"['무지', '레터링']",루즈,,,,,,,,,,,,,,,,
999,370290,밀리터리,"아우터, 하의, 상의",10,,베이지,,,,,,,,티셔츠,['셔링'],,['저지'],"['무지', '레터링']",라운드넥,노멀,하프,그린,점퍼,"['지퍼', '패치워크', '포켓']",긴팔,['우븐'],['무지'],루즈,,,,노멀,,,,,,,,,,,,
1000,370437,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,롱,카키,재킷,"['스트링', '단추', '드롭숄더', '슬릿']",긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
1001,370439,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],스키니,,,,,,,,,,롱,카키,재킷,"['스트링', '단추', '드롭숄더', '슬릿']",긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
1002,370446,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,베이지,재킷,"['셔링', '스트링', '슬릿', '드롭숄더', '포켓', '비대칭']",긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
1003,370447,밀리터리,"아우터, 하의, 상의",10,발목,블루,,청바지,['데님'],['무지'],스키니,,,니트웨어,,,['니트'],['무지'],스퀘어넥,타이트,롱,베이지,재킷,"['셔링', '스트링', '슬릿', '드롭숄더', '포켓', '비대칭', '더블브레스티드']",긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
1004,370455,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,"['포켓', '지퍼', '셔링']",긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1005,370457,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,['포켓'],긴팔,['우븐'],['무지'],루즈,['슬릿'],,,,,,,,,,,,,,,
1006,370458,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,['포켓'],긴팔,['우븐'],['무지'],루즈,['슬릿'],,,,,,,,,,,,,,,
1007,370459,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,"['포켓', '지퍼', '셔링']",긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1008,3716,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1009,371658,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,카키,코트,,긴팔,['우븐'],['무지'],루즈,['롤업'],,,,,,,,,,,,,,,
1010,3717,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1011,3718,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],['무지'],노멀,화이트,,티셔츠,,없음,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1012,3719,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],['무지'],라운드넥,노멀,하프,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1013,3727,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],['무지'],라운드넥,노멀,하프,그레이,점퍼,,긴팔,['우븐'],['무지'],루즈,,,후드,,카키,,,,,,,,,,,
1014,3747,밀리터리,"아우터, 하의, 상의",10,발목,블랙,,청바지,['데님'],['무지'],스키니,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,롱,그레이,점퍼,['지퍼'],긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
1015,3750,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,롱,그레이,점퍼,['지퍼'],긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
1016,3754,밀리터리,"아우터, 하의",4,발목,블랙,,청바지,['데님'],['무지'],스키니,,,,,,,,,,롱,그레이,점퍼,['지퍼'],긴팔,['우븐'],['무지'],루즈,,차이나칼라,,,,,,,,,,,,,,
1017,376631,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],노멀,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1018,376632,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1019,376633,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1020,376634,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1021,376635,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1022,376636,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
1023,376639,밀리터리,"아우터, 하의",4,,네이비,,,,,,,,,,,,,,,노말,민트,점퍼,"['포켓', '퀄팅']",긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
