,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,상의_기장,상의_색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_옷깃,상의_디테일,하의_서브색상,상의_서브색상,원피스_서브색상,원피스_디테일,상의_옷깃,원피스_옷깃
1756,521764,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1757,521765,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1758,521769,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1759,521770,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1760,521771,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1761,521772,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,,니트웨어,,['니트'],,유넥,노멀,,,,,,,,
1762,521773,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,,니트웨어,,['니트'],,유넥,노멀,,,,,,,,
1763,521774,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1764,521775,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1765,521776,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,청바지,['디스트로이드'],['데님'],,노멀,,,,,,,,,,노멀,베이지,니트웨어,민소매,['니트'],,유넥,노멀,,,,,,,,
1766,522638,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1767,522639,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1768,522641,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1769,522644,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1770,522645,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1771,522646,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1772,522648,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1773,522649,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1774,522650,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1775,522651,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1776,522654,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],루즈,,,,,,,,,,,화이트,블라우스,반팔,['린넨'],['무지'],스퀘어넥,노멀,,['퍼프'],,,,,,
1777,523963,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,,,,,
1778,523964,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1779,523965,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1780,523967,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1781,523968,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1782,523970,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1783,523971,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1784,523972,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1785,523976,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1786,523977,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1787,523978,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1788,523979,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,스카이블루,청바지,,['데님'],,루즈,,,,,,,,,,,레드,,긴팔,,,,,,,,,,,,
1789,523980,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,민소매,,,,,,,,화이트,,,,
1790,523981,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,긴팔,,,,,,,,화이트,,,,
1791,523982,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,레드,,민소매,,,,,,,,,,,,
1792,523984,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1793,523987,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1794,523988,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1795,523989,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1796,523990,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1797,523991,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,민소매,,,,,,,,,,,,
1798,523992,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,민소매,,,,,,,,,,,,
1799,523993,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1800,523994,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1801,523998,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,민소매,,,,,,,,,,,,
1802,523999,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1803,524000,섹시,"아우터, 하의, 상의",10,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,발목,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1804,524001,섹시,"아우터, 상의",2,노말,,가디건,,,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
1805,524018,섹시,"하의, 상의",3,,,,,,,,,,맥시,블루,청바지,,['데님'],,와이드,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],,브이넥,타이트,,,,,,,,
1806,524024,섹시,"하의, 상의",3,,,,,,,,,,맥시,블루,청바지,,['데님'],,와이드,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],,브이넥,타이트,,,,,,,,
1807,524030,섹시,"하의, 상의",3,,,,,,,,,,맥시,블루,청바지,,['데님'],,와이드,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],,브이넥,타이트,,,,,,,,
1808,528098,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1809,528099,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['트위드'],,노멀,,,,,,,,,,노멀,그레이,탑,민소매,['시폰'],['무지'],유넥,루즈,,,,,,,,
1810,528104,섹시,"하의, 상의",3,,,,,,,,,,맥시,화이트,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,,,노멀,레드,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1811,528107,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1812,528108,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1813,528109,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,"['디스트로이드', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,"['컷아웃', '스트링']",,,,,,
1814,528110,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1815,528111,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,루즈,,['플레어'],,,,,,
1816,528114,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['우븐'],,노멀,,,,,,,,,,노멀,그레이,탑,민소매,['시폰'],['무지'],유넥,루즈,,"['플레어', '스트링', '컷아웃']",,,,,,
1817,528115,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['트위드'],,노멀,,,,,,,,,,노멀,그레이,탑,민소매,['시폰'],['무지'],유넥,루즈,,,,,,,,
1818,528116,섹시,"아우터, 하의, 상의",10,하프,,베스트,"['단추', '포켓']",,['트위드'],,라운드넥,노멀,미니,화이트,스커트,,['트위드'],,노멀,,,,,,,,,,노멀,화이트,탑,캡,['시폰'],['무지'],유넥,루즈,셔츠칼라,,,,,,,
1819,528117,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['트위드'],,노멀,,,,,,,,,,노멀,그레이,탑,민소매,['시폰'],['무지'],유넥,루즈,,,,,,,,
1820,530326,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,크롭,스카이블루,블라우스,긴팔,['시폰'],['호피'],오프숄더,노멀,,['셔링'],,블랙,,,,
1821,530327,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,크롭,스카이블루,블라우스,긴팔,['시폰'],['호피'],오프숄더,노멀,,['셔링'],,블랙,,,,
1822,530331,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,크롭,스카이블루,블라우스,긴팔,['시폰'],['호피'],오프숄더,노멀,,['셔링'],,블랙,,,,
1823,530334,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,크롭,스카이블루,블라우스,긴팔,['시폰'],['호피'],오프숄더,노멀,,['셔링'],,블랙,,,,
1824,530336,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,크롭,스카이블루,블라우스,긴팔,['시폰'],['호피'],오프숄더,노멀,,['셔링'],,블랙,,,,
1825,538996,섹시,"하의, 상의",3,,,,,,,,,,맥시,스카이블루,청바지,,['데님'],['무지'],와이드,,,,,,,,,,크롭,레드,탑,민소매,['니트'],['무지'],스퀘어넥,타이트,,,,,,,,
1826,539529,섹시,"하의, 상의",3,,,,,,,,,,,베이지,,,,,,,,,,,,,,,,레드,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,
1827,539535,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,스커트,['플레어'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,
1828,539643,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,티셔츠,긴팔,['니트'],['무지'],브이넥,타이트,,,,,,,,
1829,539644,섹시,"하의, 상의",3,,,,,,,,,,,블랙,,,,,,,,,,,,,,,노멀,화이트,티셔츠,긴팔,['니트'],['무지'],브이넥,타이트,,,,,,,,
1830,539645,섹시,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,티셔츠,긴팔,['니트'],['무지'],브이넥,타이트,,,,,,,,
1831,539649,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,,노멀,화이트,티셔츠,긴팔,['니트'],['무지'],브이넥,타이트,,,,,,,,
1832,539653,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1833,539654,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],노멀,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1834,539655,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1835,539656,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1836,539659,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],노멀,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1837,539660,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1838,539661,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,노멀,오렌지,티셔츠,긴팔,['니트'],['무지'],라운드넥,타이트,,"['셔링', '스트링']",,,,,,
1839,540105,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1840,540106,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1841,540107,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1842,540108,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1843,540109,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1844,540110,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1845,540111,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,['스트링'],,,,,,
1846,540112,섹시,"하의, 상의",3,,,,,,,,,,,,청바지,['디스트로이드'],['데님'],['무지'],,,,,,,,,,,크롭,블랙,티셔츠,긴팔,['저지'],['무지'],오프숄더,타이트,,,,,,,,
1847,540202,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,크롭,블루,티셔츠,반팔,['저지'],['레터링'],라운드넥,,,,,화이트,,,,
1848,540997,섹시,"하의, 상의",3,,,,,,,,,,발목,카키,팬츠,['단추'],['우븐'],['무지'],와이드,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
1849,540998,섹시,"아우터, 하의, 상의",10,크롭,,재킷,['단추'],,['린넨'],['무지'],,노멀,,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,크롭,카키,블라우스,반팔,['우븐'],['무지'],,노멀,셔츠칼라,,,,,,테일러드칼라,
1850,540999,섹시,"아우터, 하의, 상의",10,크롭,,재킷,['단추'],,['린넨'],['무지'],,노멀,,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,크롭,카키,블라우스,반팔,['우븐'],['무지'],,노멀,셔츠칼라,,,,,,테일러드칼라,
1851,541000,섹시,"아우터, 하의, 상의",10,크롭,,재킷,['단추'],,['린넨'],['무지'],,노멀,,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,크롭,화이트,블라우스,민소매,['우븐'],['무지'],,노멀,셔츠칼라,,,,,,테일러드칼라,
1852,541001,섹시,"하의, 상의",3,,,,,,,,,,발목,카키,팬츠,['단추'],['우븐'],['무지'],와이드,,,,,,,,,,크롭,화이트,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
1853,541002,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],와이드,,,,,,,,,,크롭,퍼플,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
1854,541003,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],와이드,,,,,,,,,,크롭,퍼플,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
1855,541004,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,,['데님'],['무지'],와이드,,,,,,,,,,크롭,퍼플,브라탑,민소매,['저지'],['무지'],유넥,타이트,,,,,,,,
1856,541007,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],와이드,,,,,,,,,,크롭,스카이블루,브라탑,반팔,['저지'],['무지'],유넥,타이트,,,,,,,,
