,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,상의_넥라인,아우터_디테일,상의_기장,상의_디테일,하의_디테일,아우터_넥라인,상의_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,원피스_기장,원피스_옷깃,원피스_디테일
3216,595294,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3217,595295,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3218,595298,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3219,595299,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3220,595300,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3221,595301,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3222,595302,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3223,595303,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,그레이,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
3224,595328,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,코트,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,
3225,595329,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],스키니,,,,,,,,롱,블랙,코트,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,
3226,595330,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,,셔츠,셔츠칼라,,['우븐'],['믹스'],,롱,블랙,코트,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3227,595331,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],노멀,,셔츠,셔츠칼라,,['우븐'],['믹스'],,롱,블랙,코트,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3228,595352,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,셔츠칼라,긴팔,['우븐'],['믹스'],노멀,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3229,595353,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,셔츠칼라,긴팔,['우븐'],['믹스'],노멀,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3230,595354,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,셔츠칼라,긴팔,['우븐'],['믹스'],노멀,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3231,595355,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,셔츠칼라,긴팔,['우븐'],['믹스'],노멀,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3232,595358,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,,긴팔,['우븐'],['믹스'],루즈,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3233,595359,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,실버,셔츠,,긴팔,['우븐'],['믹스'],루즈,,,,,,,,,,,,,,,블랙,,,,,,,,,,,,,
3234,595390,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],스키니,,니트웨어,,,['니트'],['무지'],노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],['무지'],루즈,라운드넥,,노멀,,,,,,,,,,,,,,,,,
3235,595391,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],스키니,,니트웨어,,,['니트'],['무지'],노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],['무지'],루즈,라운드넥,,노멀,,,,,,,,,,,,,,,,,
3236,597344,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3237,597345,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3238,597346,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3239,597347,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3240,597348,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3241,597349,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3242,597350,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3243,597351,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,스키니,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3244,597354,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3245,597355,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3246,597356,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3247,597357,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3248,597358,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3249,597359,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3250,597360,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3251,597361,매니시,"하의, 상의",3,발목,블루,청바지,['데님'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,롱,['단추'],,,화이트,,,,,,,,,,,,,
3252,599819,매니시,"하의, 상의",3,발목,화이트,팬츠,['린넨'],['무지'],와이드,스카이블루,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,롱,,,,,,,,,,,,,,,,,
3253,599859,매니시,"하의, 상의",3,미디,블랙,팬츠,['우븐'],['무지'],와이드,브라운,셔츠,셔츠칼라,긴팔,['린넨'],['스트라이프'],루즈,,,,,,,,,,,롱,,['롤업'],,,,,,,,,,,,,,,
3254,600014,매니시,"하의, 상의",3,,블랙,,,,,퍼플,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,롱,,,,,,,,,,,,,,,,,
3255,600015,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,퍼플,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,롱,,,,,,,,,,,,,,,,,
3256,600154,매니시,"아우터, 하의",4,,카키,,,,,,,,,,,,노말,카키,베스트,,민소매,['우븐'],,노멀,,['단추'],,,,브이넥,,,,,,,,,,,,,,
3257,604654,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3258,604655,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3259,604656,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3260,604657,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3261,604658,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3262,604659,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3263,604660,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3264,604661,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,노말,블루,재킷,,긴팔,['우븐'],['무지'],타이트,,,,,,브이넥,,,,,,,,,,,,,,
3265,604664,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3266,604665,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3267,604666,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3268,604667,매니시,"아우터, 하의",4,미디,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3269,604668,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3270,604669,매니시,"아우터, 하의",4,미디,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3271,604718,매니시,"아우터, 하의, 상의",10,,그레이,,,,,그레이,니트웨어,,7부소매,['저지'],['무지'],타이트,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,터틀넥,['싱글브레스티드'],노멀,,,브이넥,,,,,,,,,,,,,,
3272,604719,매니시,"아우터, 하의, 상의",10,발목,그레이,팬츠,['울/캐시미어'],['체크'],노멀,그레이,니트웨어,,7부소매,['저지'],['무지'],타이트,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,터틀넥,['싱글브레스티드'],노멀,,,브이넥,,,,,,,,,,,,,,
3273,604720,매니시,"아우터, 하의, 상의",10,,그레이,,,,,그레이,니트웨어,,7부소매,['저지'],['무지'],타이트,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,터틀넥,['싱글브레스티드'],노멀,,,브이넥,,,,,,,,,,,,,,
3274,604721,매니시,"아우터, 하의, 상의",10,,그레이,,,,,그레이,니트웨어,,7부소매,['저지'],['무지'],타이트,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,터틀넥,['싱글브레스티드'],노멀,,,브이넥,,,,,,,,,,,,,,
3275,604722,매니시,"아우터, 하의, 상의",10,,그레이,,,,,그레이,니트웨어,,7부소매,['저지'],['무지'],타이트,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,터틀넥,['싱글브레스티드'],노멀,,,브이넥,,,,,,,,,,,,,,
3276,604725,매니시,"하의, 상의",3,발목,그레이,팬츠,['울/캐시미어'],['체크'],노멀,그레이,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,604726,매니시,"아우터, 하의, 상의",10,,그레이,,,,,그레이,,,7부소매,,,,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3278,604727,매니시,"아우터, 상의",2,,,,,,,그레이,,,긴팔,,,,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3279,604728,매니시,"아우터, 상의",2,,,,,,,그레이,,,긴팔,,,,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3280,604729,매니시,"아우터, 상의",2,,,,,,,그레이,,,긴팔,,,,하프,,재킷,테일러드칼라,,['울/캐시미어'],['체크'],루즈,,['싱글브레스티드'],,,,브이넥,,,,,,,,,,,,,,
3281,604779,매니시,"아우터, 하의, 상의",10,맥시,블랙,팬츠,['우븐'],['무지'],와이드,블랙,티셔츠,,긴팔,['우븐'],['무지'],노멀,하프,,재킷,테일러드칼라,,['우븐'],['무지'],루즈,터틀넥,"['포켓', '더블브레스티드']",,,,,,,,,,,,,,,,,,
3282,604781,매니시,"아우터, 하의, 상의",10,맥시,블랙,팬츠,['우븐'],['무지'],와이드,블랙,,,긴팔,,,,하프,,재킷,테일러드칼라,,['우븐'],['무지'],루즈,,"['포켓', '더블브레스티드']",,,,,,,,,,,,,,,,,,
3283,604784,매니시,"아우터, 하의, 상의",10,맥시,,팬츠,['우븐'],['무지'],와이드,블랙,티셔츠,,긴팔,['우븐'],['무지'],노멀,하프,,재킷,테일러드칼라,,['우븐'],['무지'],루즈,터틀넥,"['포켓', '더블브레스티드']",,,,,,,,,,,,,,,,,,
3284,604785,매니시,"아우터, 하의, 상의",10,맥시,,팬츠,['우븐'],['무지'],와이드,블랙,,,긴팔,,,,하프,,재킷,테일러드칼라,,['우븐'],['무지'],루즈,,"['포켓', '더블브레스티드']",,,,,,,,,,,,,,,,,,
3285,604786,매니시,"아우터, 하의, 상의",10,맥시,,팬츠,['우븐'],['무지'],와이드,블랙,티셔츠,,긴팔,['우븐'],['무지'],노멀,하프,,재킷,테일러드칼라,,['우븐'],['무지'],루즈,터틀넥,"['포켓', '더블브레스티드']",,,,,,,,,,,,,,,,,,
3286,606639,매니시,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3287,606640,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,['단추'],,,,,,,,,,,,,,,,,,
3288,606641,매니시,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3289,606642,매니시,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3290,606643,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,['단추'],,,,,,,,,,,,,,,,,,
3291,606646,매니시,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,
3292,606650,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,['단추'],,,,,,,,,,,,,,,,,,
3293,606658,매니시,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],노멀,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,['단추'],,,,,,,,,,,,,,,,,,
3294,606942,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,['실크'],,,하프,브라운,재킷,테일러드칼라,7부소매,['우븐'],,루즈,,"['단추', '포켓']",롱,['단추'],,,,,,,,,,,,,,,,
3295,606943,매니시,"아우터, 상의",2,,,,,,,,셔츠,,,['실크'],,,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],,루즈,,"['단추', '포켓']",노멀,['단추'],,,,,,,,,,,,,,,,
3296,606946,매니시,"아우터, 상의",2,,,,,,,,셔츠,,,['실크'],,,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],,루즈,,"['단추', '포켓']",노멀,['단추'],,,,,,,,,,,,,,,,
3297,607040,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,['실크'],,,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],,루즈,,"['단추', '포켓']",롱,['단추'],,,,,,,,,,,,,,,,
3298,607748,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,['우븐'],['무지'],루즈,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,브이넥,"['단추', '포켓']",롱,['단추'],,브이넥,,,,,,,,,,,,,,
3299,607749,매니시,"아우터, 하의",4,,,팬츠,['우븐'],['무지'],스키니,,,,,,,,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,,"['포켓', '단추', '더블브레스티드']",,,,브이넥,,,,,,,,,,,,,,
3300,607750,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,['우븐'],['무지'],루즈,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,브이넥,"['단추', '포켓']",롱,['단추'],,브이넥,,,,,,,,,,,,,,
3301,607752,매니시,"아우터, 상의",2,,,,,,,,셔츠,셔츠칼라,,['우븐'],['무지'],루즈,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,브이넥,"['단추', '포켓']",롱,['단추'],,브이넥,,,,,,,,,,,,,,
3302,607754,매니시,"아우터, 하의, 상의",10,,,팬츠,['우븐'],['무지'],스키니,,셔츠,셔츠칼라,,['우븐'],['무지'],루즈,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,브이넥,['포켓'],롱,['단추'],,브이넥,,,,,,,,,,,,,,
3303,608065,매니시,"하의, 상의",3,맥시,그레이,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['포켓'],,,,,,,,,,,,,,,,
3304,608069,매니시,"하의, 상의",3,맥시,,팬츠,['우븐'],['무지'],와이드,그레이,니트웨어,,7부소매,['니트'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['포켓'],,,,,,,,,,,,,,,,
3305,608953,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3306,608954,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3307,608955,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3308,608958,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3309,608959,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3310,608960,매니시,"아우터, 상의",2,,,,,,,,탑,,,['니트'],['무지'],타이트,노말,네이비,베스트,,민소매,['니트'],['무지'],노멀,터틀넥,,노멀,,,라운드넥,,,,,,,,,,,,,,
3311,61390,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3312,61391,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3313,61392,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3314,61393,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3315,61394,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,,셔츠,,,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3316,61395,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,,셔츠,,,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3317,61396,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
3318,61397,매니시,"하의, 상의",3,미디,베이지,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,"['포켓', '싱글브레스티드', '단추']",,,,,,,,,,,,,,,,
