,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_넥라인,아우터_기장,아우터_카테고리,아우터_디테일,아우터_소재,아우터_넥라인,아우터_핏,아우터_프린트,하의_디테일,하의_서브색상,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,아우터_색상,아우터_소매기장,아우터_서브색상,원피스_넥라인,아우터_옷깃,원피스_서브색상,원피스_옷깃
7347,309621,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7348,309622,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,,,,,,,,,,,,,,,,,,,,,,,,,
7349,309623,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7350,309624,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7351,309625,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7352,309626,컨트리,"하의, 상의",3,,그레이,,,,,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7353,309627,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7354,309630,컨트리,"하의, 상의",3,,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7355,309631,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,,,,,,,,,,,,,,,,,,,,,,,,,
7356,309633,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,,,,,,,,,,,,,,,,,,,,,,,,,
7357,309634,컨트리,"하의, 상의",3,,그레이,,,,,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7358,309636,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7359,309637,컨트리,"하의, 상의",3,,그레이,,,,,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7360,309640,컨트리,"하의, 상의",3,미니,그레이,팬츠,['린넨'],['무지'],와이드,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7361,309641,컨트리,"하의, 상의",3,,그레이,,,,,노멀,브라운,베이지,니트웨어,,['단추'],반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7362,309645,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],와이드,노멀,브라운,,니트웨어,,"['페플럼', '플레어']",반팔,['니트'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7363,31007,컨트리,"하의, 상의",3,,브라운,,,,,,베이지,,니트웨어,,,긴팔,['니트'],['무지'],노멀,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7364,31010,컨트리,"하의, 상의",3,,브라운,,,,,,베이지,,니트웨어,,,7부소매,['니트'],['무지'],노멀,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7365,31011,컨트리,"하의, 상의",3,맥시,브라운,팬츠,['우븐'],['무지'],와이드,,베이지,,니트웨어,,,긴팔,['니트'],['무지'],노멀,라운드넥,,,,,,,,['리본'],,,,,,,,,,,,,,,,
7366,31012,컨트리,"하의, 상의",3,,브라운,,,,,,베이지,,니트웨어,,,7부소매,['니트'],['무지'],노멀,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
7367,310976,컨트리,"하의, 상의",3,,,청바지,['데님'],,스키니,,,,블라우스,,"['스트링', '태슬', '셔링']",,['레이스'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,,
7368,3129,컨트리,"아우터, 하의, 상의",10,미디,베이지,스커트,['우븐'],['카무플라쥬'],노멀,,화이트,,,,,없음,,,,,노말,가디건,,['니트'],브이넥,노멀,['카무플라쥬'],['플레어'],,,,,,,,,,브라운,긴팔,,,,,
7369,3130,컨트리,"아우터, 하의, 상의",10,미디,베이지,스커트,['우븐'],['카무플라쥬'],노멀,,화이트,,,,,없음,,,,,노말,가디건,,['니트'],브이넥,노멀,['카무플라쥬'],['플레어'],,,,,,,,,,브라운,긴팔,,,,,
7370,3131,컨트리,"아우터, 하의",4,미디,베이지,스커트,['우븐'],['카무플라쥬'],노멀,,,,,,,,,,,,노말,가디건,,['니트'],브이넥,노멀,['카무플라쥬'],['플레어'],,,,,,,,,,브라운,긴팔,,,,,
7371,3132,컨트리,"아우터, 하의",4,미디,베이지,스커트,['우븐'],['카무플라쥬'],노멀,,,,,,,,,,,,노말,가디건,,['니트'],브이넥,노멀,['카무플라쥬'],['플레어'],,,,,,,,,,브라운,긴팔,,,,,
7372,316232,컨트리,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,코트,['퍼트리밍'],"['퍼', '울/캐시미어']",,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,테일러드칼라,,
7373,316233,컨트리,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,코트,['퍼트리밍'],"['퍼', '울/캐시미어']",,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,테일러드칼라,,
7374,316234,컨트리,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,코트,['퍼트리밍'],"['퍼', '울/캐시미어']",,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,테일러드칼라,,
7375,316235,컨트리,"아우터, 하의",4,미디,화이트,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,코트,['퍼트리밍'],"['퍼', '울/캐시미어']",,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,테일러드칼라,,
7376,317960,컨트리,"하의, 상의",3,미디,블랙,스커트,['우븐'],['믹스'],노멀,롱,핑크,,블라우스,셔츠칼라,"['단추', '싱글브레스티드']",긴팔,['저지'],['무지'],루즈,,,,,,,,,,그레이,,,,,,,,,,,,,,,
7377,317963,컨트리,"하의, 상의",3,미디,블랙,스커트,['우븐'],['믹스'],노멀,,핑크,,블라우스,셔츠칼라,"['단추', '싱글브레스티드']",긴팔,['저지'],['무지'],루즈,,,,,,,,,,그레이,,,,,,,,,,,,,,,
7378,320063,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,크롭,코트,['단추'],['울/캐시미어'],,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,셔츠칼라,,
7379,320140,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7380,320141,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7381,320144,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7382,320145,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7383,320146,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7384,320147,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7385,320148,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7386,320149,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7387,320150,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7388,320151,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7389,320155,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7390,320156,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7391,320157,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7392,320158,컨트리,"아우터, 상의",2,,,,,,,롱,,,니트웨어,,"['슬릿', '비대칭']",,['니트'],['무지'],노멀,터틀넥,롱,코트,['리본'],['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,숄칼라,,
7393,320159,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7394,320160,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7395,320161,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7396,320162,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['슬릿', '포켓']",['울/캐시미어'],후드,노멀,['무지'],,,,,,,,,,,오렌지,긴팔,,,,,
7397,320166,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7398,320167,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7399,320168,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7400,320169,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7401,320170,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7402,320171,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7403,320172,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7404,320173,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7405,320176,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7406,320178,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7407,320179,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7408,320180,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7409,320181,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7410,320182,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7411,320183,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7412,320184,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7413,320187,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7414,320188,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,코트,"['단추', '포켓']",['울/캐시미어'],,노멀,['체크'],,,,,,,,,,,옐로우,긴팔,화이트,,테일러드칼라,,
7415,320372,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7416,320377,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7417,320378,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7418,320379,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7419,320380,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7420,320383,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7421,320388,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7422,320389,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7423,320390,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7424,320391,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,터틀넥,롱,패딩,"['지퍼', '포켓']","['패딩', '퍼']",후드,노멀,['무지'],,,,,,,,,,,카키,긴팔,베이지,,,,
7425,320394,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,,,['니트'],['무지'],노멀,라운드넥,롱,패딩,"['단추', '퀄팅']",['패딩'],후드,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,밴드칼라,,
