,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_디테일,원피스_색상,원피스_서브색상,원피스_소매기장,상의_기장,아우터_기장,아우터_색상,아우터_서브색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_옷깃,상의_옷깃,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
1128,503375,키치,"하의, 상의",3,,블랙,,,,,,그레이,레드,후드티,,긴팔,['니트'],"['레터링', '그래픽']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1129,503377,키치,"하의, 상의",3,발목,블랙,,래깅스,['저지'],['레터링'],스키니,그레이,레드,후드티,,긴팔,['니트'],"['레터링', '그래픽']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1130,503378,키치,"하의, 상의",3,발목,블랙,,래깅스,['저지'],['레터링'],스키니,그레이,레드,후드티,,긴팔,['니트'],"['레터링', '그래픽']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1131,503379,키치,"하의, 상의",3,발목,블랙,,래깅스,['저지'],['레터링'],스키니,그레이,레드,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,503393,키치,"하의, 상의",3,미디,레드,블랙,스커트,['니트'],['무지'],노멀,레드,,후드티,,긴팔,['니트'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1133,503396,키치,"하의, 상의",3,미디,레드,블랙,스커트,['니트'],['무지'],노멀,레드,,후드티,,긴팔,['니트'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1134,503397,키치,"하의, 상의",3,미디,레드,블랙,스커트,['니트'],['레터링'],노멀,레드,,후드티,,긴팔,['니트'],['무지'],,루즈,['슬릿'],,,,롱,,,,,,,,,,,,,,,,,,,,
1135,503398,키치,"하의, 상의",3,미디,레드,,스커트,['니트'],['무지'],노멀,레드,블랙,후드티,,긴팔,['니트'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1136,503399,키치,"하의, 상의",3,미디,레드,,스커트,['니트'],['무지'],노멀,레드,블랙,후드티,,긴팔,['니트'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1137,503777,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,503778,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,503781,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1140,503782,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1141,503783,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,503784,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1143,503785,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1144,503786,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1145,503787,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,셔츠,['드롭숄더'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,셔츠칼라,,,,,,,,
1146,503788,키치,"하의, 상의",3,미디,레드,화이트,스커트,['우븐'],['깅엄'],와이드,핑크,,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,506974,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1148,506975,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1149,506976,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1150,506977,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1151,506978,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1152,506979,키치,"원피스, 상의",5,,,,,,,,,,블라우스,"['스트링', '퍼프', '드롭숄더']",,['실크'],['무지'],,루즈,,블랙,레드,민소매,,,,,,,,,,,,,셔츠칼라,니렝스,드레스,['플리츠'],['우븐'],['체크'],스퀘어넥,노멀,
1153,511566,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1154,511568,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1155,511569,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1156,511570,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1157,511571,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1158,511574,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1159,511575,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1160,511576,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1161,511579,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1162,511580,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1163,511581,키치,"하의, 상의",3,미디,블랙,화이트,스커트,['우븐'],['체크'],노멀,레드,,티셔츠,['셔링'],반팔,['니트'],['무지'],라운드넥,노멀,['플리츠'],,,,롱,,,,,,,,,,,,,,,,,,,,
1164,511983,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1165,511984,키치,"하의, 상의",3,미디,,,스커트,['코듀로이'],['무지'],노멀,화이트,브라운,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1166,511985,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1167,511988,키치,"하의, 상의",3,발목,브라운,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1168,511989,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,화이트,레드,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1169,511990,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1170,511991,키치,"하의, 상의",3,미디,와인,,스커트,['코듀로이'],['무지'],노멀,화이트,레드,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1171,511992,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1172,511994,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1173,511995,키치,"하의, 상의",3,,,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1174,511996,키치,"하의, 상의",3,,브라운,,팬츠,['코듀로이'],['무지'],와이드,네이비,레드,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,,,,,노멀,,,,,,,,,,,,,,,,,,,,
1175,518653,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1176,518657,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1177,518662,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,블랙,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1178,518666,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1179,518670,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,블랙,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1180,518671,키치,"하의, 상의",3,발목,핑크,,팬츠,['우븐'],['무지'],노멀,화이트,블랙,티셔츠,['드롭숄더'],반팔,['니트'],['레터링'],라운드넥,노멀,['리본'],,,,,,,,,,,,,,,,,,,,,,,,
1181,523161,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,523162,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,523165,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,티셔츠,,캡,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1184,523166,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,티셔츠,,캡,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1185,523167,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,티셔츠,,캡,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1186,523168,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,523169,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,523170,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,523172,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,,,티셔츠,,,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1190,523176,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,523177,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,티셔츠,,캡,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1192,523178,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,티셔츠,,캡,['저지'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,
1193,523179,키치,"하의, 상의",3,발목,옐로우,핑크,팬츠,['저지'],['플로럴'],와이드,화이트,,,,캡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,524377,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1195,524379,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1196,524380,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1197,524381,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1198,524382,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],,,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1199,524385,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,레드,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1200,524386,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1201,524387,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1202,524388,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],,,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1203,524389,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1204,524390,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1205,524391,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1206,524392,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1207,524395,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1208,524396,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,레드,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1209,524397,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],,,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1210,524398,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1211,524399,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1212,524400,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1213,524401,키치,"하의, 상의",3,미니,레드,,팬츠,['저지'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1214,524421,키치,"하의, 상의",3,미니,그레이,,팬츠,['저지'],['무지'],노멀,그레이,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1215,524422,키치,"하의, 상의",3,미니,그레이,,팬츠,['저지'],['무지'],노멀,그레이,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1216,524428,키치,"하의, 상의",3,미니,그레이,,팬츠,['저지'],['무지'],노멀,그레이,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1217,524441,키치,"하의, 상의",3,미니,그레이,,팬츠,['저지'],['무지'],노멀,그레이,,티셔츠,,반팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1218,526590,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1219,526591,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1220,526594,키치,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1221,526596,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,
1222,526597,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1223,526598,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1224,526599,키치,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1225,526600,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1226,526604,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
1227,526605,키치,"하의, 상의",3,,화이트,,,,,,화이트,오렌지,티셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
