,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_핏,아우터_프린트,원피스_기장,원피스_카테고리,원피스_디테일,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,아우터_옷깃,원피스_색상,원피스_소매기장,원피스_소재,원피스_서브색상,하의_서브색상,하의_소재,하의_프린트,상의_색상,상의_서브색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_기장,상의_디테일,상의_옷깃,원피스_옷깃
820,68800,프레피,"하의, 상의",3,,,,,,,,,미디,베이지,스커트,['띠'],노멀,,,,,,,,,,,,,,블랙,['울/캐시미어'],['체크'],화이트,블랙,셔츠,7부소매,['우븐'],,,노멀,,,셔츠칼라,
821,68838,프레피,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],,루즈,미디,브라운,스커트,,루즈,['무지'],,,,,,,브라운,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],,,,,,,,,,,,
822,68839,프레피,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],,루즈,미디,브라운,스커트,,루즈,['무지'],,,,,,,브라운,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],,,,,,,,,,,,
823,68841,프레피,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],,루즈,미디,브라운,스커트,,루즈,['무지'],,,,,,,브라운,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],,,,,,,,,,,,
824,68843,프레피,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],,루즈,미디,브라운,스커트,,루즈,['무지'],,,,,,,브라운,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],,,,,,,,,,,,
825,68845,프레피,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],,루즈,미디,,스커트,,루즈,['무지'],,,,,,,브라운,테일러드칼라,,,,,,['울/캐시미어'],['체크'],,,,,,,,,,,,
826,736591,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
827,736592,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
828,736593,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
829,736594,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
830,736595,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
831,736596,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
832,736597,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
833,736598,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
834,736601,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],,,노멀,,['드롭숄더'],,
835,736602,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],,,노멀,,['드롭숄더'],,
836,736603,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],,,노멀,,['드롭숄더'],,
837,736604,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
838,736605,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
839,736606,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
840,736607,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
841,736608,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
842,736611,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
843,736612,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],,,노멀,,['드롭숄더'],,
844,736613,프레피,"하의, 상의",3,,,,,,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],,,노멀,,['드롭숄더'],,
845,736617,프레피,"아우터, 하의, 상의",10,,베이지,,,긴팔,,,,미디,브라운,팬츠,,노멀,,,,,,,,,,,,,,카키,['우븐'],['체크'],베이지,,티셔츠,긴팔,['니트'],['레터링'],라운드넥,노멀,,['드롭숄더'],,
846,736918,프레피,"하의, 상의",3,,,,,,,,,미니,네이비,스커트,['단추'],노멀,,,,,,,,,,,,,,레드,['트위드'],['체크'],블랙,,니트웨어,긴팔,['니트'],['무지'],터틀넥,노멀,,,,
847,736921,프레피,"하의, 상의",3,,,,,,,,,미니,레드,스커트,['단추'],노멀,,,,,,,,,,,,,,,['트위드'],['체크'],블랙,,니트웨어,긴팔,['니트'],['무지'],터틀넥,노멀,,,,
848,736922,프레피,"하의, 상의",3,,,,,,,,,미니,네이비,스커트,['단추'],노멀,,,,,,,,,,,,,,레드,['트위드'],['체크'],블랙,,니트웨어,긴팔,['니트'],['무지'],터틀넥,노멀,,,,
849,736923,프레피,"하의, 상의",3,,,,,,,,,미니,네이비,스커트,['단추'],노멀,,,,,,,,,,,,,,레드,['트위드'],['체크'],블랙,,니트웨어,긴팔,['니트'],['무지'],터틀넥,노멀,,,,
850,741101,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
851,741102,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
852,741103,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
853,741104,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
854,741105,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
855,741106,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
856,741107,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
857,741108,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
858,741111,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
859,741112,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
860,741113,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
861,741114,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
862,741115,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
863,741116,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
864,741117,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
865,741118,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
866,741123,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,,긴팔,,,,,,,,
867,741124,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,,긴팔,,,,,,,,
868,741125,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,,긴팔,,,,,,,,
869,741126,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
870,741127,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
871,741128,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
872,741131,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
873,741132,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
874,741133,프레피,"아우터, 하의",4,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,,,,,,,,,,
875,741134,프레피,"아우터, 하의",4,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,,,,,,,,,,
876,741135,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
877,741136,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
878,741137,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
879,741138,프레피,"아우터, 하의",4,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,,,,,,,,,,
880,741141,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
881,741142,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
882,741143,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
883,741144,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
884,741145,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
885,741146,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
886,741147,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
887,741148,프레피,"아우터, 하의",4,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,,,,,,,,,,
888,741151,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
889,741152,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
890,741153,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
891,741154,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
892,741155,프레피,"아우터, 하의, 상의",10,하프,블랙,가디건,['단추'],긴팔,['니트'],노카라,노멀,미니,베이지,스커트,,노멀,['무지'],,,,,,,,,,,,,네이비,['우븐'],['체크'],,,셔츠,,['우븐'],['무지'],브이넥,노멀,노멀,['단추'],셔츠칼라,
893,741156,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
894,741157,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
895,741158,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
896,741161,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
897,741162,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
898,741163,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
899,741164,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
900,741165,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
901,741166,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
902,741167,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,,
903,741168,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
904,741171,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,네이비,['우븐'],['체크'],베이지,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,"['단추', '드롭숄더']",셔츠칼라,
